key,my,sigma,ordinal
frc2551,29.078193299176007,2.1316052090183186,22.68337767212105
frc2553,17.05934891248844,7.03953569968381,-4.059258186562992
frc2554,22.10232731711615,1.709565239679581,16.973631598077404
frc2555,18.893697479930694,2.259393820248434,12.115516019185392
frc2556,26.553383448320503,1.8505012268251086,21.001879767845175
frc2557,31.753232770522683,1.1868543593266603,28.1926696925427
frc2558,21.455805171174067,6.3128169660167925,2.51735427312369
frc2559,25.122000097063975,1.3815869296315781,20.97723930816924
frc2560,23.46185174153348,2.49710045489485,15.97055037684893
frc2561,13.869587333854005,5.957912572623799,-4.004150384017395
frc2562,25.388270208561057,6.9125039513287385,4.65075835457484
frc2563,25.083363388993515,7.199374160282375,3.485240908146391
frc2564,26.823246549900592,4.24260858460742,14.095420796078333
frc2565,19.917347934856995,7.05340907236837,-1.242879282248115
frc2566,21.492469921054898,7.218281840086952,-0.16237559920595857
frc2567,23.114942862472823,7.207455720018732,1.4925757024166266
frc2568,26.405081562828958,7.1722359287832145,4.888373776479316
frc2569,25.42155857329206,6.080819700800351,7.179099470891007
frc2570,27.179582263064933,5.447119304152303,10.838224350608023
frc2571,22.82008066015924,5.937322111525903,5.008114325581527
frc2572,21.261930425070922,7.340529537773392,-0.7596581882492544
frc2573,17.119316985758303,5.436805243720473,0.8089012545968828
frc2574,27.794302309246977,1.8625494343445002,22.206654006213476
frc2575,29.30246195098844,6.1830282407482695,10.753377228743634
frc2576,30.78348282771055,2.0976932749429475,24.490403002881706
frc2577,27.706034740418,1.5200181409528972,23.14598031755931
frc2579,23.05009891478513,2.4213483816839654,15.786053769733236
frc2580,24.159224776083875,6.981624455288542,3.2143514102182493
frc2581,20.110584117662555,6.88601428428397,-0.5474587351893554
frc2582,31.974859842369906,1.954632798110484,26.110961448038452
frc2583,24.057697202963265,2.233221612627262,17.358032365081478
frc2584,31.68742988403194,2.335745585881894,24.680193126386257
frc2585,22.55615286191819,2.6691839580583316,14.548600987743194
frc2586,27.69328283613143,1.2195842952527518,24.034529950373177
frc2587,26.15268562582349,1.6833962413489096,21.10249690177676
frc2588,14.164325390935304,6.9041782766660145,-6.548209439062738
frc2589,19.758183927120495,5.468862457036297,3.3515965560116037
frc2590,36.24914146778063,1.0591494201525988,33.07169320732284
frc2591,20.971839928118822,1.5878830216788105,16.20819086308239
frc2592,22.37587371193088,7.324183669812866,0.4033227024922823
frc2593,18.082082924966915,4.8030282123151204,3.672998288021553
frc2594,24.313772493299886,2.125136667695686,17.93836249021283
frc2595,25.47310606255769,6.92500487990077,4.698091422855377
frc2596,22.170587603207977,7.125341693625916,0.794562522330228
frc2597,14.202273387372388,6.227314917693418,-4.479671365707864
frc2598,20.78078337040531,6.655920451925941,0.8130220146274851
frc2599,20.220080463762418,4.306033590490253,7.301979692291658
frc2600,24.618119968766816,1.6397778092278188,19.698786541083358
frc2601,30.461523683192507,1.7132989769665183,25.32162675229295
frc2602,15.277646647477907,6.5554114817153,-4.388587797667993
frc2603,24.310461965392548,1.8116450674002273,18.875526763191864
